ano,sigla_uf,id_municipio,quantidade_vinculos_ativos,quantidade_vinculos_clt,quantidade_vinculos_estatutarios,natureza_estabelecimento,natureza_juridica,tamanho_estabelecimento,tipo_estabelecimento,indicador_cei_vinculado,indicador_pat,indicador_simples,indicador_rais_negativa,indicador_atividade_ano,cnae_1,cnae_2,cnae_2_subclasse,subsetor_ibge,subatividade_ibge,cep,bairros_sp,distritos_sp,bairros_fortaleza,bairros_rj,regioes_administrativas_df,nome_municipio
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,52124,47113,4711302,16,,13476055,9999,9999,,,,Americana
2021,SP,3537800,5,5,0,,2135,3,1,0,0,1,0,1,52132,47121,4712100,16,,18170000,9999,9999,,,,Piedade
2021,SP,3502804,5,5,0,,2062,3,1,0,0,1,0,1,52132,47121,4712100,16,,16071195,9999,9999,,,,Araçatuba
2021,SP,3502804,5,5,0,,2135,3,1,0,0,1,0,1,52132,47121,4712100,16,,16012510,9999,9999,,,,Araçatuba
2021,SP,3540606,5,5,0,,2062,3,1,0,0,1,0,1,52132,47121,4712100,16,,18540000,9999,9999,,,,Porto Feliz
2021,SP,3502903,5,5,0,,2062,3,1,0,0,1,0,1,52132,47121,4712100,16,,18190000,9999,9999,,,,Araçoiaba da Serra
2021,SP,3537800,5,5,0,,2135,3,1,0,0,1,0,1,52132,47121,4712100,16,,18170000,9999,9999,,,,Piedade
2021,SP,3502804,5,5,0,,2062,3,1,0,0,1,0,1,52132,47121,4712100,16,,16056807,9999,9999,,,,Araçatuba
2021,SP,3523909,5,5,0,,2062,3,1,0,0,0,0,1,52221,47211,4721104,16,,13304305,9999,9999,,,,Itu
2021,SP,3522307,5,5,0,,2062,3,1,0,0,1,0,1,52221,47211,4721104,16,,18200358,9999,9999,,,,Itapetininga
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,52248,47237,4723700,16,,13477000,9999,9999,,,,Americana
2021,SP,3537800,5,5,0,,2143,3,1,0,0,0,0,1,52299,47245,4724500,16,,18170000,9999,9999,,,,Piedade
2021,SP,3523909,5,5,0,,2062,3,1,0,0,1,0,1,52299,47296,4729699,16,,13310270,9999,9999,,,,Itu
2021,SP,3501608,5,5,0,,2062,3,1,0,0,0,0,1,50504,47318,4731800,16,,13473291,9999,9999,,,,Americana
2021,SP,3501608,5,5,0,,2062,3,1,0,0,0,0,1,50504,47318,4731800,16,,13467680,9999,9999,,,,Americana
2021,SP,3540606,5,5,0,,2062,3,1,0,0,0,0,1,50504,47318,4731800,16,,18540000,9999,9999,,,,Porto Feliz
2021,SP,3522307,5,5,0,,2062,3,1,0,0,0,0,1,50504,47318,4731800,16,,18200095,9999,9999,,,,Itapetininga
2021,SP,3511508,5,5,0,,2062,3,1,0,0,0,0,1,50504,47318,4731800,16,,18520000,9999,9999,,,,Cerquilho
2021,SP,3502804,5,5,0,,2062,3,1,0,0,0,0,1,50504,47318,4731800,16,,16025010,9999,9999,,,,Araçatuba
2021,SP,3528007,5,5,0,,2062,3,1,0,0,0,0,1,50504,47318,4731800,16,,17290000,9999,9999,,,,Macatuba
2021,SP,3501608,5,5,0,,2062,3,1,0,0,0,0,1,52442,47415,4741500,16,,13472130,9999,9999,,,,Americana
2021,SP,3501608,5,5,0,,2062,3,1,0,0,0,0,1,52442,47415,4741500,16,,13465700,9999,9999,,,,Americana
2021,SP,3522307,5,5,0,,2062,3,1,0,0,1,0,1,52442,47415,4741500,16,,18213145,9999,9999,,,,Itapetininga
2021,SP,3523909,5,5,0,,2062,3,1,0,0,1,0,1,52442,47415,4741500,16,,13310190,9999,9999,,,,Itu
2021,SP,3538006,5,5,0,,2135,3,1,0,0,1,0,1,52442,47423,4742300,16,,12400040,9999,9999,,,,Pindamonhangaba
2021,SP,3522307,5,5,0,,2062,3,1,0,0,1,0,1,52442,47431,4743100,16,,18202220,9999,9999,,,,Itapetininga
2021,SP,3523909,5,5,0,,2062,3,1,0,0,1,0,1,52442,47440,4744002,16,,13302190,9999,9999,,,,Itu
2021,SP,3519709,5,5,0,,2062,3,1,0,0,1,0,1,52442,47440,4744002,16,,18150000,9999,9999,,,,Ibiúna
2021,SP,3508405,5,5,0,,2135,3,1,0,0,1,0,1,52442,47440,4744004,16,,13318000,9999,9999,,,,Cabreúva
2021,SP,3511508,5,5,0,,2135,3,1,0,0,1,0,1,52442,47440,4744005,16,,18520000,9999,9999,,,,Cerquilho
2021,SP,3540606,5,5,0,,2062,3,1,0,0,0,0,1,52442,47440,4744005,16,,18540000,9999,9999,,,,Porto Feliz
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,52442,47440,4744005,16,,13468450,9999,9999,,,,Americana
2021,SP,3538006,5,5,0,,2062,3,1,0,0,0,0,1,52442,47440,4744006,16,,12420015,9999,9999,,,,Pindamonhangaba
2021,SP,3502804,5,5,0,,2305,3,1,0,0,1,0,1,52442,47440,4744006,16,,16058183,9999,9999,,,,Araçatuba
2021,SP,3523909,5,5,0,,2062,3,1,0,0,0,0,1,52442,47440,4744099,16,,13302100,9999,9999,,,,Itu
2021,SP,3523909,5,5,0,,2135,3,1,0,0,0,0,1,52450,47521,4752100,16,,13304305,9999,9999,,,,Itu
2021,SP,3502804,5,5,0,,2062,3,1,0,0,1,0,1,52426,47539,4753900,16,,16015460,9999,9999,,,,Araçatuba
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,52434,47547,4754701,16,,13478118,9999,9999,,,,Americana
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,52434,47547,4754701,16,,13465590,9999,9999,,,,Americana
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,52434,47598,4759899,16,,13472000,9999,9999,,,,Americana
2021,SP,3501608,5,5,0,,2062,3,1,0,0,0,0,1,52469,47610,4761003,16,,13477840,9999,9999,,,,Americana
2021,SP,3522307,5,5,0,,2062,3,1,0,0,1,0,1,52469,47610,4761003,16,,18200046,9999,9999,,,,Itapetininga
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,52469,47610,4761003,16,,13465490,9999,9999,,,,Americana
2021,SP,3502754,5,5,0,,2305,3,1,0,0,1,0,1,52469,47610,4761003,16,,18147000,9999,9999,,,,Araçariguama
2021,SP,3507001,5,5,0,,2062,3,1,0,0,1,0,1,52493,47636,4763602,16,,99999999,9999,9999,,,,Boituva
2021,SP,3502804,5,5,0,,2062,3,1,0,0,1,0,1,52493,47636,4763603,16,,16010400,9999,9999,,,,Araçatuba
2021,SP,3501608,5,5,0,,2305,3,1,0,0,1,0,1,52418,47717,4771701,16,,13468060,9999,9999,,,,Americana
2021,SP,3502903,5,5,0,,2062,3,1,0,0,1,0,1,52418,47717,4771701,16,,18190000,9999,9999,,,,Araçoiaba da Serra
2021,SP,3528007,5,5,0,,2062,3,1,0,0,1,0,1,52418,47717,4771701,16,,17290000,9999,9999,,,,Macatuba
2021,SP,3501608,5,5,0,,2305,3,1,0,0,0,0,1,52418,47717,4771701,16,,13474470,9999,9999,,,,Americana
2021,SP,3524006,5,5,0,,2062,3,1,0,0,1,0,1,52418,47717,4771701,16,,13295000,9999,9999,,,,Itupeva
2021,SP,3519709,5,5,0,,2062,3,1,0,0,1,0,1,52418,47717,4771702,16,,18150000,9999,9999,,,,Ibiúna
2021,SP,3522307,5,5,0,,2305,3,1,0,0,1,0,1,52418,47717,4771704,16,,18201490,9999,9999,,,,Itapetininga
2021,SP,3501608,5,5,0,,2062,3,1,0,0,0,0,1,52418,47725,4772500,16,,13467000,9999,9999,,,,Americana
2021,SP,3507001,5,5,0,,2135,3,1,0,0,0,0,1,52418,47725,4772500,16,,18550000,9999,9999,,,,Boituva
2021,SP,3522307,5,5,0,,2135,3,1,0,0,1,0,1,52418,47725,4772500,16,,18209110,9999,9999,,,,Itapetininga
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,52493,47741,4774100,16,,13466550,9999,9999,,,,Americana
2021,SP,3502804,5,5,0,,2135,3,1,0,0,1,0,1,52493,47741,4774100,16,,16015240,9999,9999,,,,Araçatuba
2021,SP,3508405,5,5,0,,2062,3,1,0,0,0,0,1,52493,47741,4774100,16,,13318000,9999,9999,,,,Cabreúva
2021,SP,3523909,5,5,0,,2062,3,1,0,0,1,0,1,52493,47741,4774100,16,,13304305,9999,9999,,,,Itu
2021,SP,3519709,5,5,0,,2135,3,1,0,0,1,0,1,52329,47814,4781400,16,,18150000,9999,9999,,,,Ibiúna
2021,SP,3501608,5,5,0,,2135,3,1,0,0,1,0,1,52329,47814,4781400,16,,99999999,9999,9999,,,,Americana
2021,SP,3511508,5,5,0,,2062,3,1,0,0,1,0,1,52329,47814,4781400,16,,99999999,9999,9999,,,,Cerquilho
2021,SP,3522307,5,5,0,,2305,3,1,0,0,1,0,1,52329,47814,4781400,16,,18010080,9999,9999,,,,Itapetininga
2021,SP,3523909,5,5,0,,2135,3,1,0,0,1,0,1,52329,47814,4781400,16,,13300005,9999,9999,,,,Itu
2021,SP,3523909,5,5,0,,2062,3,1,0,0,1,0,1,52329,47814,4781400,16,,13300005,9999,9999,,,,Itu
2021,SP,3502804,5,5,0,,2062,3,1,0,0,1,0,1,52329,47814,4781400,16,,16010080,9999,9999,,,,Araçatuba
2021,SP,3523909,5,5,0,,2135,3,1,0,0,1,0,1,52329,47814,4781400,16,,13300150,9999,9999,,,,Itu
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,52337,47822,4782201,16,,13473291,9999,9999,,,,Americana
2021,SP,3537800,5,5,0,,2135,3,1,0,0,1,0,1,52337,47822,4782201,16,,18170000,9999,9999,,,,Piedade
2021,SP,3507001,5,5,0,,2062,3,1,0,0,1,0,1,52337,47822,4782201,16,,18550000,9999,9999,,,,Boituva
2021,SP,3524006,5,5,0,,2135,3,1,0,0,1,0,1,52337,47822,4782202,16,,13295000,9999,9999,,,,Itupeva
2021,SP,3524006,5,5,0,,2305,3,1,0,0,1,0,1,52493,47890,4789001,16,,99999999,9999,9999,,,,Itupeva
2021,SP,3519709,5,5,0,,2135,3,1,0,0,1,0,1,52493,47890,4789002,16,,18150000,9999,9999,,,,Ibiúna
2021,SP,3501608,5,5,0,,2135,3,1,0,0,1,0,1,52493,47890,4789002,16,,13478360,9999,9999,,,,Americana
2021,SP,3537800,5,5,0,,2062,3,1,0,0,0,0,1,52493,47890,4789099,16,,18170000,9999,9999,,,,Piedade
2021,SP,3524006,5,5,0,,2062,3,1,0,0,1,0,1,52493,47890,4789099,16,,13295000,9999,9999,,,,Itupeva
2021,SP,3540606,5,5,0,,2305,3,1,0,0,1,0,1,52493,47890,4789099,16,,18540000,9999,9999,,,,Porto Feliz
2021,SP,3501608,5,5,0,,2135,3,1,0,0,1,0,1,52493,47890,4789099,16,,13465040,9999,9999,,,,Americana
2021,SP,3524006,5,5,0,,2305,3,1,0,0,1,0,1,60267,49302,4930201,20,,99999999,9999,9999,,,,Itupeva
2021,SP,3538006,5,5,0,,2062,3,1,0,0,0,0,1,60267,49302,4930201,20,,12411010,9999,9999,,,,Pindamonhangaba
2021,SP,3523909,5,5,0,,4081,3,3,0,0,0,0,1,60267,49302,4930202,20,,13310511,9999,9999,,,,Itu
2021,SP,3537800,5,5,0,,2135,3,1,0,0,1,0,1,60267,49302,4930202,20,,18170000,9999,9999,,,,Piedade
2021,SP,3524006,5,5,0,,2062,3,1,0,0,1,0,1,60267,49302,4930202,20,,13295000,9999,9999,,,,Itupeva
2021,SP,3508405,5,5,0,,2062,3,1,0,0,1,0,1,60267,49302,4930202,20,,13318000,9999,9999,,,,Cabreúva
2021,SP,3501608,5,5,0,,2062,3,1,0,0,0,0,1,63126,52117,5211799,20,,13477560,9999,9999,,,,Americana
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,55131,55108,5510801,21,,13478040,9999,9999,,,,Americana
2021,SP,3502804,5,5,0,,2062,3,1,0,0,1,0,1,55131,55108,5510803,21,,16080300,9999,9999,,,,Araçatuba
2021,SP,3537800,5,5,0,,2135,3,1,0,0,1,0,1,55212,56112,5611201,21,,18170000,9999,9999,,,,Piedade
2021,SP,3522307,5,5,0,,2135,3,1,0,0,1,0,1,55212,56112,5611201,21,,18209110,9999,9999,,,,Itapetininga
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,55212,56112,5611201,21,,13472130,9999,9999,,,,Americana
2021,SP,3522307,5,5,0,,2062,3,1,0,0,0,0,1,55212,56112,5611201,21,,18200001,9999,9999,,,,Itapetininga
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,55220,56112,5611203,21,,13465070,9999,9999,,,,Americana
2021,SP,3502804,5,5,0,,2062,3,1,0,0,1,0,1,55220,56112,5611203,21,,16071245,9999,9999,,,,Araçatuba
2021,SP,3502804,5,5,0,,2135,3,1,0,0,1,0,1,55220,56112,5611203,21,,16010250,9999,9999,,,,Araçatuba
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,55220,56112,5611203,21,,13465590,9999,9999,,,,Americana
2021,SP,3523909,5,5,0,,2305,3,1,0,0,1,0,1,55220,56112,5611203,21,,13300070,9999,9999,,,,Itu
2021,SP,3502804,5,5,0,,2062,3,1,0,0,1,0,1,55220,56112,5611203,21,,16018435,9999,9999,,,,Araçatuba
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,55298,56121,5612100,21,,13468440,9999,9999,,,,Americana
2021,SP,3523909,5,5,0,,2062,3,1,0,0,0,0,1,55247,56201,5620102,13,,13300170,9999,9999,,,,Itu
2021,SP,3501608,5,5,0,,2135,3,1,0,0,1,0,1,55247,56201,5620104,13,,13474440,9999,9999,,,,Americana
2021,SP,3511508,5,5,0,,2135,3,1,0,0,1,0,1,55247,56201,5620104,13,,99999999,9999,9999,,,,Cerquilho
2021,SP,3501608,5,5,0,,2054,3,1,0,0,0,0,1,65226,64221,6422100,18,,13478540,9999,9999,,,,Americana
2021,SP,3522307,5,5,0,,2054,3,1,0,0,0,0,1,65226,64221,6422100,18,,18200180,9999,9999,,,,Itapetininga
2021,SP,3528007,5,5,0,,2046,3,1,0,0,0,0,1,65226,64221,6422100,18,,17290000,9999,9999,,,,Macatuba
2021,SP,3502804,5,5,0,,2062,3,1,0,0,0,0,1,65595,64913,6491300,18,,16010490,9999,9999,,,,Araçatuba
2021,SP,3523909,5,5,0,,2062,3,1,0,0,1,0,1,70319,68218,6821801,19,,13300005,9999,9999,,,,Itu
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,70327,68218,6821802,19,,13468160,9999,9999,,,,Americana
2021,SP,3501608,5,5,0,,2062,3,1,0,0,0,0,1,70327,68226,6822600,19,,13471140,9999,9999,,,,Americana
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,74128,69206,6920601,19,,13466560,9999,9999,,,,Americana
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,74128,69206,6920601,19,,13465150,9999,9999,,,,Americana
2021,SP,3540606,5,5,0,,2135,3,1,0,0,1,0,1,74128,69206,6920601,19,,18540000,9999,9999,,,,Porto Feliz
2021,SP,3538006,5,5,0,,2135,3,1,0,0,1,0,1,74128,69206,6920601,19,,12411200,9999,9999,,,,Pindamonhangaba
2021,SP,3538006,5,5,0,,2062,3,1,0,0,0,0,1,74209,71120,7112000,19,,12442100,9999,9999,,,,Pindamonhangaba
2021,SP,3522307,5,5,0,,2062,3,1,0,0,1,0,1,74306,71201,7120100,19,,18207675,9999,9999,,,,Itapetininga
2021,SP,3522307,5,5,0,,2062,3,1,0,0,1,0,1,74403,73190,7319003,19,,18213640,9999,9999,,,,Itapetininga
2021,SP,3502804,5,5,0,,2062,3,1,0,0,1,0,1,74403,73190,7319003,19,,16015410,9999,9999,,,,Araçatuba
2021,SP,3523909,5,5,0,,2305,3,1,0,0,1,0,1,74993,74901,7490104,19,,13309036,9999,9999,,,,Itu
2021,SP,3537800,5,5,0,,2062,3,1,0,0,1,0,1,63304,79112,7911200,20,,18170000,9999,9999,,,,Piedade
2021,SP,3523909,5,5,0,,3085,3,1,0,0,0,0,1,70408,81125,8112500,19,,13306782,9999,9999,,,,Itu
2021,SP,3523909,5,5,0,,3085,3,1,0,1,0,0,1,70408,81125,8112500,19,,13310270,9999,9999,,,,Itu
2021,SP,3502804,5,5,0,,3085,3,1,0,0,0,0,1,70408,81125,8112500,19,,16018425,9999,9999,,,,Araçatuba
2021,SP,3519709,5,5,0,,2305,3,1,0,0,1,0,1,01619,81303,8130300,25,,18150000,9999,9999,,,,Ibiúna
2021,SP,3502903,5,5,0,,2062,3,1,0,0,1,0,1,74993,82113,8211300,19,,18190000,9999,9999,,,,Araçoiaba da Serra
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,74993,82199,8219999,19,,13465005,9999,9999,,,,Americana
2021,SP,3502903,5,5,0,,2062,3,1,0,0,1,0,1,92622,82997,8299706,21,,18190000,9999,9999,,,,Araçoiaba da Serra
2021,SP,3501608,5,5,0,,2062,3,1,0,0,1,0,1,92622,82997,8299706,21,,13471741,9999,9999,,,,Americana
2021,SP,3522307,5,5,0,,2062,3,1,0,0,1,0,1,92622,82997,8299706,21,,18200350,9999,9999,,,,Itapetininga
2021,SP,3522307,5,5,0,,2062,3,1,0,0,1,0,1,92622,82997,8299706,21,,18200005,9999,9999,,,,Itapetininga
2021,SP,3502804,5,5,0,,2062,3,1,0,0,1,0,1,92622,82997,8299706,21,,16050387,9999,9999,,,,Araçatuba
2021,SP,3538006,5,5,0,,2062,3,1,0,0,1,0,1,80144,85121,8512100,23,,12410030,9999,9999,,,,Pindamonhangaba
2021,SP,3523909,5,5,0,,4081,3,3,0,0,0,0,1,85138,86305,8630502,22,,13300005,9999,9999,,,,Itu
2021,SP,3522307,5,5,0,,2143,3,1,0,0,0,0,1,85138,86305,8630503,22,,18200024,9999,9999,,,,Itapetininga
2021,SP,3524006,5,5,0,,2305,3,1,0,0,1,0,1,85138,86305,8630504,22,,13295000,9999,9999,,,,Itupeva
2021,SP,3522307,5,5,0,,2062,3,1,0,0,1,0,1,85138,86305,8630504,22,,18200195,9999,9999,,,,Itapetininga
2021,SP,3502804,5,5,0,,2062,3,1,0,0,1,0,1,85146,86402,8640205,22,,16015515,9999,9999,,,,Araçatuba
2021,SP,3523909,5,5,0,,2062,3,1,0,0,0,0,1,85146,86402,8640205,22,,13300025,9999,9999,,,,Itu
2021,SP,3507001,5,5,0,,3999,3,1,0,0,0,0,1,91995,94308,9430800,21,,99999999,9999,9999,,,,Boituva
2021,SP,3501608,5,5,0,,3999,3,1,0,0,0,0,1,91910,94910,9491000,21,,13472430,9999,9999,,,,Americana
2021,SP,3519709,5,5,0,,3220,3,1,0,0,0,0,1,91910,94910,9491000,21,,18150000,9999,9999,,,,Ibiúna
2021,SP,3523909,5,5,0,,3999,3,1,0,1,0,0,1,91995,94995,9499500,21,,13300055,9999,9999,,,,Itu
2021,SP,3537800,5,5,0,,3999,3,1,0,0,0,0,1,91995,94995,9499500,21,,18170000,9999,9999,,,,Piedade
2021,SP,3501608,5,5,0,,2062,3,1,0,1,1,0,1,93025,96025,9602502,21,,13468060,9999,9999,,,,Americana
2021,SP,3537800,5,5,0,,2062,3,1,0,0,0,0,1,93033,96033,9603304,21,,18170000,9999,9999,,,,Piedade
2021,SP,3522307,6,6,0,,4120,3,3,0,0,0,0,1,01112,01113,0111302,25,,18200999,9999,9999,,,,Itapetininga
2021,SP,3537800,6,6,0,,4120,3,2,0,0,0,0,1,01198,01164,0116499,25,,18170000,9999,9999,,,,Piedade
2021,SP,3522307,6,6,0,,4120,3,2,0,0,0,0,1,01198,01199,0119903,25,,18207780,9999,9999,,,,Itapetininga
2021,SP,3537800,6,6,0,,4120,3,2,0,0,0,0,1,01210,01211,0121101,25,,18170000,9999,9999,,,,Piedade
2021,SP,3537800,6,6,0,,4081,3,2,0,0,0,0,1,01210,01211,0121101,25,,18170000,9999,9999,,,,Piedade
2021,SP,3519709,6,6,0,,4081,3,3,0,0,0,0,1,01228,01229,0122900,25,,18150000,9999,9999,,,,Ibiúna
2021,SP,3537800,6,6,0,,2062,3,1,0,0,0,0,1,01341,01326,0132600,25,,18170000,9999,9999,,,,Piedade
2021,SP,3502804,6,6,0,,2135,3,3,0,0,0,0,1,01414,01512,0151201,25,,16010000,9999,9999,,,,Araçatuba
2021,SP,3508405,6,6,0,,4081,3,3,0,0,0,0,1,01414,01512,0151202,25,,13315000,9999,9999,,,,Cabreúva
2021,SP,3524006,6,6,0,,2062,3,1,0,0,0,0,1,01422,01521,0152102,25,,13295000,9999,9999,,,,Itupeva
2021,SP,3502804,6,6,0,,4120,3,3,0,0,0,0,1,01457,01555,0155505,25,,16026940,9999,9999,,,,Araçatuba
2021,SP,3502804,6,6,0,,2062,3,1,0,0,1,0,1,15423,10520,1052000,13,,16027231,9999,9999,,,,Araçatuba
2021,SP,3522307,6,6,0,,2062,3,1,0,0,0,0,1,15423,10520,1052000,13,,18200001,9999,9999,,,,Itapetininga
2021,SP,3501608,6,6,0,,2062,3,1,0,0,1,0,1,15814,10911,1091102,13,,13468540,9999,9999,,,,Americana
2021,SP,3537800,6,6,0,,2135,3,1,0,0,1,0,1,15814,10911,1091102,13,,18170000,9999,9999,,,,Piedade
2021,SP,3501608,6,6,0,,2062,3,1,0,1,1,0,1,15849,10945,1094500,13,,13478560,9999,9999,,,,Americana
2021,SP,3501608,6,6,0,,2062,3,1,0,0,0,0,1,17337,13235,1323500,11,,13477230,9999,9999,,,,Americana
2021,SP,3523909,6,6,0,,2305,3,1,0,0,0,0,1,17647,13545,1354500,11,,13313510,9999,9999,,,,Itu
2021,SP,3501608,6,6,0,,2135,3,1,0,0,1,0,1,18120,14126,1412601,11,,13472010,9999,9999,,,,Americana
2021,SP,3522307,6,6,0,,2062,3,1,0,0,1,0,1,18120,14126,1412602,11,,18200046,9999,9999,,,,Itapetininga
2021,SP,3511508,6,6,0,,2135,3,1,0,0,1,0,1,17728,14215,1421500,11,,18520000,9999,9999,,,,Cerquilho
2021,SP,3501608,6,6,0,,2062,3,1,0,0,1,0,1,22225,18130,1813001,8,,13472530,9999,9999,,,,Americana
2021,SP,3524006,6,6,0,,2062,3,1,0,0,0,0,1,24724,20622,2062200,10,,99999999,9999,9999,,,,Itupeva
2021,SP,3524006,6,6,0,,2062,3,1,0,0,0,0,1,24732,20631,2063100,10,,13295000,9999,9999,,,,Itupeva
2021,SP,3501608,6,6,0,,2062,3,1,0,0,0,0,1,25216,22218,2221800,10,,13474764,9999,9999,,,,Americana
2021,SP,3523909,6,6,0,,2062,3,1,0,1,1,0,1,25291,22293,2229302,10,,13304550,9999,9999,,,,Itu
2021,SP,3524006,6,6,0,,2054,3,1,0,0,0,0,1,25291,22293,2229399,10,,13295000,9999,9999,,,,Itupeva
2021,SP,3502754,6,6,0,,2062,3,1,0,0,1,0,1,28312,25314,2531401,3,,18147000,9999,9999,,,,Araçariguama
2021,SP,3523909,6,6,0,,2062,3,1,0,0,1,0,1,28320,25314,2531402,3,,13306280,9999,9999,,,,Itu
2021,SP,3523909,6,6,0,,2305,3,1,0,0,0,0,1,28924,25926,2592602,3,,13312830,9999,9999,,,,Itu
2021,SP,3507001,6,6,0,,2305,3,1,0,0,0,0,1,31992,27902,2790299,5,,18550000,9999,9999,,,,Boituva
2021,SP,3501608,6,6,0,,2062,3,1,0,0,1,0,1,29122,28127,2812700,4,,13477590,9999,9999,,,,Americana
2021,SP,3523909,6,6,0,,2062,3,1,0,0,1,0,1,29297,28291,2829199,4,,13313500,9999,9999,,,,Itu
2021,SP,3501608,6,6,0,,2305,3,1,0,0,0,0,1,29653,28658,2865800,4,,13470310,9999,9999,,,,Americana
2021,SP,3540606,6,6,0,,2062,3,1,0,0,1,0,1,34495,29492,2949201,6,,18540000,9999,9999,,,,Porto Feliz
2021,SP,3523909,6,6,0,,2062,3,1,0,0,1,0,1,34495,29492,2949299,6,,13306141,9999,9999,,,,Itu
2021,SP,3523909,6,6,0,,2062,3,1,0,0,1,0,1,36110,31012,3101200,7,,13313113,9999,9999,,,,Itu
2021,SP,3501608,6,6,0,,2062,3,1,0,0,1,0,1,29947,33147,3314713,4,,13475010,9999,9999,,,,Americana
2021,SP,3538006,6,6,0,,2062,3,1,0,0,0,0,1,70106,41107,4110700,19,,12410030,9999,9999,,,,Pindamonhangaba
2021,SP,3538006,6,6,0,,2062,3,1,0,0,1,0,1,45217,41204,4120400,15,,12403070,9999,9999,,,,Pindamonhangaba
2021,SP,3523909,6,6,0,,2135,3,1,0,0,1,0,1,45217,41204,4120400,15,,13302120,9999,9999,,,,Itu
2021,SP,3502754,6,6,0,,2135,3,1,0,1,1,0,1,45250,42928,4292801,15,,18147000,9999,9999,,,,Araçariguama
2021,SP,3501608,6,6,0,,2054,3,1,0,0,0,0,1,45250,42928,4292801,15,,13478580,9999,9999,,,,Americana
2021,SP,3524006,6,6,0,,2062,3,1,0,0,1,0,1,45500,43304,4330403,15,,13295000,9999,9999,,,,Itupeva
2021,SP,3502804,6,6,0,,2135,3,1,0,0,1,0,1,45500,43304,4330403,15,,16057560,9999,9999,,,,Araçatuba
2021,SP,3522307,6,6,0,,2305,3,1,0,0,1,0,1,45500,43991,4399103,15,,18210746,9999,9999,,,,Itapetininga
2021,SP,3501608,6,6,0,,2135,3,1,0,0,0,0,1,50105,45111,4511102,16,,13465020,9999,9999,,,,Americana
2021,SP,3523909,6,6,0,,2135,3,1,0,0,1,0,1,50202,45200,4520001,16,,13304270,9999,9999,,,,Itu
2021,SP,3537800,6,6,0,,2062,3,1,0,0,1,0,1,50202,45200,4520001,16,,18170000,9999,9999,,,,Piedade
2021,SP,3523909,6,6,0,,2135,3,1,0,0,1,0,1,50202,45200,4520001,16,,13310600,9999,9999,,,,Itu
2021,SP,3538006,6,6,0,,2062,3,1,0,0,1,0,1,50202,45200,4520002,16,,12402530,9999,9999,,,,Pindamonhangaba
2021,SP,3540606,6,6,0,,2062,3,1,0,0,0,0,1,50300,45307,4530701,16,,18540000,9999,9999,,,,Porto Feliz
2021,SP,3519709,6,6,0,,2135,3,1,0,0,1,0,1,50300,45307,4530703,16,,18150000,9999,9999,,,,Ibiúna
2021,SP,3537800,6,6,0,,2062,3,1,0,0,1,0,1,50300,45307,4530703,16,,18170000,9999,9999,,,,Piedade
2021,SP,3501608,6,6,0,,2062,3,1,0,0,1,0,1,50300,45307,4530703,16,,13477844,9999,9999,,,,Americana
2021,SP,3522307,6,6,0,,2062,3,1,0,0,1,0,1,50300,45307,4530703,16,,18201490,9999,9999,,,,Itapetininga
2021,SP,3501608,6,6,0,,2062,3,1,0,0,0,0,1,50300,45307,4530705,16,,13468450,9999,9999,,,,Americana
2021,SP,3519709,6,6,0,,2062,3,1,0,0,0,0,1,50415,45412,4541203,16,,18150000,9999,9999,,,,Ibiúna
2021,SP,3502903,6,6,0,,2305,3,1,0,0,0,0,1,51926,46494,4649499,17,,18190000,9999,9999,,,,Araçoiaba da Serra
2021,SP,3501608,6,6,0,,2305,3,1,0,0,1,0,1,51926,46494,4649499,17,,13478540,9999,9999,,,,Americana
2021,SP,3524006,6,6,0,,2305,3,1,0,0,1,0,1,51691,46630,4663000,17,,13295000,9999,9999,,,,Itupeva
2021,SP,3540606,6,6,0,,2062,3,1,0,0,1,0,1,51594,46869,4686902,17,,18540000,9999,9999,,,,Porto Feliz
2021,SP,3501608,6,6,0,,2062,3,1,0,0,0,0,1,51551,46877,4687702,17,,13478800,9999,9999,,,,Americana
2021,SP,3501608,6,6,0,,2062,3,1,0,0,1,0,1,51551,46877,4687703,17,,13478640,9999,9999,,,,Americana
2021,SP,3501608,6,6,0,,2062,3,1,0,0,1,0,1,52132,47121,4712100,16,,13472440,9999,9999,,,,Americana
